PRCP_in,SNOW_in,SNWD_in,TMAX_f,TMIN_f,year,month,day,DATE
0,0,0,79,53,1964,10,30,10/30/64
0,0,0,77,50,1964,10,31,10/31/64
0,0,0,80,52,1964,11,1,11/1/64
0,0,0,73,47,1964,11,2,11/2/64
0,0,0,72,43,1964,11,3,11/3/64
0,0,0,75,42,1964,11,4,11/4/64
0,0,0,77,45,1964,11,5,11/5/64
0,0,0,79,47,1964,11,6,11/6/64
0,0,0,85,49,1964,11,7,11/7/64
0,0,0,83,50,1964,11,8,11/8/64
0.04,0,0,73,51,1964,11,9,11/9/64
0.04,0,0,69,51,1964,11,10,11/10/64
0,0,0,63,43,1964,11,11,11/11/64
0,0,0,68,39,1964,11,12,11/12/64
0,0,0,72,38,1964,11,13,11/13/64
0,0,0,56,46,1964,11,14,11/14/64
0.4,0.1,0,57,33,1964,11,15,11/15/64
0.04,0,0,52,36,1964,11,16,11/16/64
0,0,0,57,32,1964,11,17,11/17/64
0.16,0,0,47,34,1964,11,18,11/18/64
0,0,0,50,34,1964,11,19,11/19/64
0,0,0,59,31,1964,11,20,11/20/64
0,0,0,69,34,1964,11,21,11/21/64
0,0,0,69,46,1964,11,22,11/22/64
0,0,0,67,37,1964,11,23,11/23/64
0,0,0,74,38,1964,11,24,11/24/64
0,0,0,72,39,1964,11,25,11/25/64
0,0,0,74,44,1964,11,26,11/26/64
0,0,0,66,45,1964,11,27,11/27/64
0,0,0,68,41,1964,11,28,11/28/64
0,0,0,73,39,1964,11,29,11/29/64
0,0,0,77,51,1964,11,30,11/30/64
0,0,0,74,47,1964,12,1,12/1/64
0,0,0,70,47,1964,12,2,12/2/64
0,0,0,59,41,1964,12,3,12/3/64
0,0,0,60,38,1964,12,4,12/4/64
0,0,0,65,34,1964,12,5,12/5/64
0,0,0,60,34,1964,12,6,12/6/64
0,0,0,60,36,1964,12,7,12/7/64
0,0,0,58,38,1964,12,8,12/8/64
0,0,0,56,35,1964,12,9,12/9/64
0,0,0,61,32,1964,12,10,12/10/64
0,0,0,67,37,1964,12,11,12/11/64
0,0,0,63,38,1964,12,12,12/12/64
0,0,0,60,32,1964,12,13,12/13/64
0,0,0,66,38,1964,12,14,12/14/64
0,0,0,73,37,1964,12,15,12/15/64
0,0,0,72,41,1964,12,16,12/16/64
0,0,0,69,38,1964,12,17,12/17/64
0.19,0,0,60,48,1964,12,18,12/18/64
0,0,0,61,40,1964,12,19,12/19/64
0,0,0,65,39,1964,12,20,12/20/64
0,0,0,67,39,1964,12,21,12/21/64
0,0,0,71,40,1964,12,22,12/22/64
0,0,0,73,44,1964,12,23,12/23/64
0,0,0,74,47,1964,12,24,12/24/64
0,0,0,68,48,1964,12,25,12/25/64
0,0,0,70,44,1964,12,26,12/26/64
0,0,0,72,47,1964,12,27,12/27/64
0.62,0,0,64,48,1964,12,28,12/28/64
0,0,0,54,45,1964,12,29,12/29/64
0,0,0,52,39,1964,12,30,12/30/64
0,0,0,59,35,1964,12,31,12/31/64
0.04,0,0,53,38,1965,1,1,1/1/65
0,0,0,62,33,1965,1,2,1/2/65
0,0,0,68,37,1965,1,3,1/3/65
0,0,0,70,40,1965,1,4,1/4/65
0,0,0,62,50,1965,1,5,1/5/65
0.02,0,0,57,49,1965,1,6,1/6/65
0,0,0,69,50,1965,1,7,1/7/65
0.01,0,0,56,35,1965,1,8,1/8/65
0,0,0,62,30,1965,1,9,1/9/65
0,0,0,66,33,1965,1,10,1/10/65
0,0,0,71,39,1965,1,11,1/11/65
0,0,0,67,39,1965,1,12,1/12/65
0,0,0,73,40,1965,1,13,1/13/65
0,0,0,74,41,1965,1,14,1/14/65
0,0,0,69,46,1965,1,15,1/15/65
0,0,0,75,52,1965,1,16,1/16/65
0,0,0,77,57,1965,1,17,1/17/65
0,0,0,77,48,1965,1,18,1/18/65
0,0,0,75,47,1965,1,19,1/19/65
0.38,0,0,66,48,1965,1,20,1/20/65
0,0,0,61,45,1965,1,21,1/21/65
0,0,0,63,41,1965,1,22,1/22/65
0,0,0,65,40,1965,1,23,1/23/65
0,0,0,71,44,1965,1,24,1/24/65
0,0,0,53,33,1965,1,25,1/25/65
0,0,0,56,30,1965,1,26,1/26/65
0,0,0,59,31,1965,1,27,1/27/65
0,0,0,67,32,1965,1,28,1/28/65
0,0,0,70,36,1965,1,29,1/29/65
0,0,0,70,39,1965,1,30,1/30/65
0,0,0,72,44,1965,1,31,1/31/65
0,0,0,72,45,1965,2,1,2/1/65
0.02,0,0,71,49,1965,2,2,2/2/65
0,0,0,71,46,1965,2,3,2/3/65
0,0,0,74,45,1965,2,4,2/4/65
0,0,0,72,44,1965,2,5,2/5/65
0.21,0,0,67,47,1965,2,6,2/6/65
0.09,0,0,51,40,1965,2,7,2/7/65
0,0,0,57,35,1965,2,8,2/8/65
0.21,1.7,0,60,33,1965,2,9,2/9/65
0.11,2.2,4,48,24,1965,2,10,2/10/65
0,0,0,45,28,1965,2,11,2/11/65
0,0,0,47,22,1965,2,12,2/12/65
0,0,0,52,26,1965,2,13,2/13/65
0,0,0,55,26,1965,2,14,2/14/65
0,0,0,54,29,1965,2,15,2/15/65
0,0,0,58,26,1965,2,16,2/16/65
0,0,0,63,32,1965,2,17,2/17/65
0,0,0,70,33,1965,2,18,2/18/65
0,0,0,73,41,1965,2,19,2/19/65
0,0,0,74,40,1965,2,20,2/20/65
0,0,0,78,40,1965,2,21,2/21/65
0,0,0,77,46,1965,2,22,2/22/65
0,0,0,60,37,1965,2,23,2/23/65
0,0,0,66,28,1965,2,24,2/24/65
0,0,0,78,41,1965,2,25,2/25/65
0,0,0,79,49,1965,2,26,2/26/65
0,0,0,76,45,1965,2,27,2/27/65
0,0,0,69,44,1965,2,28,2/28/65
0,0,0,65,37,1965,3,1,3/1/65
0,0,0,54,27,1965,3,2,3/2/65
0,0,0,53,22,1965,3,3,3/3/65
0,0,0,61,20,1965,3,4,3/4/65
0,0,0,71,33,1965,3,5,3/5/65
0,0,0,75,36,1965,3,6,3/6/65
0,0,0,71,36,1965,3,7,3/7/65
0,0,0,66,39,1965,3,8,3/8/65
0,0,0,67,44,1965,3,9,3/9/65
0.12,0,0,60,50,1965,3,10,3/10/65
0.01,0,0,60,48,1965,3,11,3/11/65
0.14,0,0,53,43,1965,3,12,3/12/65
0,0,0,63,39,1965,3,13,3/13/65
0,0,0,69,38,1965,3,14,3/14/65
0,0,0,71,45,1965,3,15,3/15/65
0,0,0,59,41,1965,3,16,3/16/65
0,0,0,69,38,1965,3,17,3/17/65
0,0,0,72,40,1965,3,18,3/18/65
0,0,0,69,42,1965,3,19,3/19/65
0,0,0,73,38,1965,3,20,3/20/65
0,0,0,80,45,1965,3,21,3/21/65
0,0,0,80,48,1965,3,22,3/22/65
0,0,0,77,46,1965,3,23,3/23/65
0,0,0,71,48,1965,3,24,3/24/65
0,0,0,68,40,1965,3,25,3/25/65
0,0,0,75,41,1965,3,26,3/26/65
0,0,0,78,44,1965,3,27,3/27/65
0,0,0,76,52,1965,3,28,3/28/65
0,0,0,76,44,1965,3,29,3/29/65
0,0,0,83,47,1965,3,30,3/30/65
0,0,0,86,51,1965,3,31,3/31/65
0,0,0,75,54,1965,4,1,4/1/65
0,0,0,70,55,1965,4,2,4/2/65
0,0,0,73,49,1965,4,3,4/3/65
0.22,0,0,64,48,1965,4,4,4/4/65
0,0,0,65,39,1965,4,5,4/5/65
0,0,0,71,43,1965,4,6,4/6/65
0,0,0,68,50,1965,4,7,4/7/65
0,0,0,75,41,1965,4,8,4/8/65
0.01,0,0,69,50,1965,4,9,4/9/65
0,0,0,62,47,1965,4,10,4/10/65
0,0,0,65,37,1965,4,11,4/11/65
0,0,0,70,41,1965,4,12,4/12/65
0,0,0,66,41,1965,4,13,4/13/65
0,0,0,69,41,1965,4,14,4/14/65
0,0,0,80,38,1965,4,15,4/15/65
0,0,0,87,45,1965,4,16,4/16/65
0,0,0,87,50,1965,4,17,4/17/65
0,0,0,86,52,1965,4,18,4/18/65
0,0,0,88,50,1965,4,19,4/19/65
0,0,0,94,54,1965,4,20,4/20/65
0,0,0,98,54,1965,4,21,4/21/65
0,0,0,98,61,1965,4,22,4/22/65
0,0,0,92,58,1965,4,23,4/23/65
0,0,0,86,52,1965,4,24,4/24/65
0,0,0,86,54,1965,4,25,4/25/65
0,0,0,81,50,1965,4,26,4/26/65
0,0,0,84,54,1965,4,27,4/27/65
0,0,0,86,52,1965,4,28,4/28/65
0,0,0,92,66,1965,4,29,4/29/65
0,0,0,95,62,1965,4,30,4/30/65
0,0,0,95,62,1965,5,1,5/1/65
0,0,0,93,61,1965,5,2,5/2/65
0,0,0,88,55,1965,5,3,5/3/65
0,0,0,81,49,1965,5,4,5/4/65
0,0,0,83,46,1965,5,5,5/5/65
0,0,0,85,51,1965,5,6,5/6/65
0,0,0,77,52,1965,5,7,5/7/65
0,0,0,73,40,1965,5,8,5/8/65
0,0,0,77,43,1965,5,9,5/9/65
0,0,0,80,47,1965,5,10,5/10/65
0,0,0,87,49,1965,5,11,5/11/65
0,0,0,73,57,1965,5,12,5/12/65
0,0,0,76,47,1965,5,13,5/13/65
0,0,0,84,53,1965,5,14,5/14/65
0,0,0,84,52,1965,5,15,5/15/65
0,0,0,88,56,1965,5,16,5/16/65
0,0,0,91,58,1965,5,17,5/17/65
0,0,0,94,62,1965,5,18,5/18/65
0,0,0,98,59,1965,5,19,5/19/65
0,0,0,96,61,1965,5,20,5/20/65
0,0,0,94,61,1965,5,21,5/21/65
0,0,0,89,61,1965,5,22,5/22/65
0,0,0,76,47,1965,5,23,5/23/65
0,0,0,82,53,1965,5,24,5/24/65
0,0,0,77,51,1965,5,25,5/25/65
0,0,0,85,49,1965,5,26,5/26/65
0,0,0,89,55,1965,5,27,5/27/65
0,0,0,93,55,1965,5,28,5/28/65
0,0,0,100,61,1965,5,29,5/29/65
0,0,0,93,64,1965,5,30,5/30/65
0,0,0,91,57,1965,5,31,5/31/65
0,0,0,89,53,1965,6,1,6/1/65
0,0,0,87,59,1965,6,2,6/2/65
0,0,0,86,59,1965,6,3,6/3/65
0,0,0,84,52,1965,6,4,6/4/65
0,0,0,91,58,1965,6,5,6/5/65
0,0,0,95,63,1965,6,6,6/6/65
0,0,0,97,64,1965,6,7,6/7/65
0.01,0,0,90,62,1965,6,8,6/8/65
0,0,0,87,64,1965,6,9,6/9/65
0,0,0,85,57,1965,6,10,6/10/65
0,0,0,92,61,1965,6,11,6/11/65
0,0,0,97,64,1965,6,12,6/12/65
0,0,0,99,65,1965,6,13,6/13/65
0,0,0,96,66,1965,6,14,6/14/65
0,0,0,91,68,1965,6,15,6/15/65
0,0,0,86,66,1965,6,16,6/16/65
0,0,0,92,57,1965,6,17,6/17/65
0,0,0,96,58,1965,6,18,6/18/65
0,0,0,97,59,1965,6,19,6/19/65
0,0,0,99,61,1965,6,20,6/20/65
0,0,0,98,64,1965,6,21,6/21/65
0,0,0,99,65,1965,6,22,6/22/65
0,0,0,91,68,1965,6,23,6/23/65
0,0,0,97,64,1965,6,24,6/24/65
0,0,0,94,58,1965,6,25,6/25/65
0,0,0,92,55,1965,6,26,6/26/65
0,0,0,95,57,1965,6,27,6/27/65
0,0,0,101,60,1965,6,28,6/28/65
0,0,0,104,65,1965,6,29,6/29/65
0,0,0,100,76,1965,6,30,6/30/65
0,0,0,102,72,1965,7,1,7/1/65
0,0,0,103,71,1965,7,2,7/2/65
0,0,0,107,72,1965,7,3,7/3/65
0,0,0,106,76,1965,7,4,7/4/65
0,0,0,105,81,1965,7,5,7/5/65
0.31,0,0,104,79,1965,7,6,7/6/65
0,0,0,103,74,1965,7,7,7/7/65
0.12,0,0,101,73,1965,7,8,7/8/65
0,0,0,97,73,1965,7,9,7/9/65
0.02,0,0,97,71,1965,7,10,7/10/65
0,0,0,95,71,1965,7,11,7/11/65
0,0,0,99,73,1965,7,12,7/12/65
0,0,0,97,74,1965,7,13,7/13/65
0.09,0,0,97,74,1965,7,14,7/14/65
0.04,0,0,97,71,1965,7,15,7/15/65
0.36,0,0,97,69,1965,7,16,7/16/65
0.02,0,0,85,69,1965,7,17,7/17/65
0,0,0,91,72,1965,7,18,7/18/65
0,0,0,96,73,1965,7,19,7/19/65
0,0,0,95,73,1965,7,20,7/20/65
0.03,0,0,96,69,1965,7,21,7/21/65
0,0,0,92,69,1965,7,22,7/22/65
0.4,0,0,94,74,1965,7,23,7/23/65
0,0,0,91,72,1965,7,24,7/24/65
0.72,0,0,94,71,1965,7,25,7/25/65
0,0,0,94,68,1965,7,26,7/26/65
0,0,0,96,73,1965,7,27,7/27/65
0.02,0,0,94,74,1965,7,28,7/28/65
0,0,0,96,68,1965,7,29,7/29/65
0,0,0,99,72,1965,7,30,7/30/65
0,0,0,103,76,1965,7,31,7/31/65
0,0,0,100,76,1965,8,1,8/1/65
0.2,0,0,94,66,1965,8,2,8/2/65
0,0,0,100,73,1965,8,3,8/3/65
0,0,0,100,73,1965,8,4,8/4/65
0,0,0,101,73,1965,8,5,8/5/65
0,0,0,103,72,1965,8,6,8/6/65
0,0,0,99,77,1965,8,7,8/7/65
0.09,0,0,98,72,1965,8,8,8/8/65
0,0,0,104,70,1965,8,9,8/9/65
0,0,0,101,77,1965,8,10,8/10/65
0.1,0,0,100,73,1965,8,11,8/11/65
0,0,0,101,66,1965,8,12,8/12/65
0.17,0,0,100,68,1965,8,13,8/13/65
0,0,0,90,67,1965,8,14,8/14/65
0,0,0,94,70,1965,8,15,8/15/65
0,0,0,96,71,1965,8,16,8/16/65
0.14,0,0,85,69,1965,8,17,8/17/65
0.31,0,0,91,66,1965,8,18,8/18/65
0,0,0,90,67,1965,8,19,8/19/65
0,0,0,93,69,1965,8,20,8/20/65
0,0,0,94,73,1965,8,21,8/21/65
0,0,0,94,74,1965,8,22,8/22/65
0,0,0,95,71,1965,8,23,8/23/65
0,0,0,98,69,1965,8,24,8/24/65
0,0,0,100,68,1965,8,25,8/25/65
0,0,0,99,70,1965,8,26,8/26/65
0,0,0,100,71,1965,8,27,8/27/65
0,0,0,101,76,1965,8,28,8/28/65
0.11,0,0,95,73,1965,8,29,8/29/65
0,0,0,93,71,1965,8,30,8/30/65
0,0,0,95,70,1965,8,31,8/31/65
0,0,0,97,70,1965,9,1,9/1/65
0.35,0,0,92,73,1965,9,2,9/2/65
0,0,0,89,74,1965,9,3,9/3/65
0.2,0,0,84,68,1965,9,4,9/4/65
0,0,0,88,65,1965,9,5,9/5/65
0,0,0,92,64,1965,9,6,9/6/65
0,0,0,91,68,1965,9,7,9/7/65
0.2,0,0,89,69,1965,9,8,9/8/65
0,0,0,90,65,1965,9,9,9/9/65
0,0,0,94,68,1965,9,10,9/10/65
0.06,0,0,93,69,1965,9,11,9/11/65
0.01,0,0,92,69,1965,9,12,9/12/65
0,0,0,95,67,1965,9,13,9/13/65
0,0,0,96,71,1965,9,14,9/14/65
0,0,0,97,68,1965,9,15,9/15/65
0,0,0,95,69,1965,9,16,9/16/65
0,0,0,89,70,1965,9,17,9/17/65
0,0,0,84,66,1965,9,18,9/18/65
0,0,0,82,59,1965,9,19,9/19/65
0,0,0,76,50,1965,9,20,9/20/65
0,0,0,79,47,1965,9,21,9/21/65
0,0,0,89,51,1965,9,22,9/22/65
0,0,0,95,57,1965,9,23,9/23/65
0,0,0,97,61,1965,9,24,9/24/65
0,0,0,94,65,1965,9,25,9/25/65
0,0,0,96,64,1965,9,26,9/26/65
0,0,0,95,64,1965,9,27,9/27/65
0,0,0,91,66,1965,9,28,9/28/65
0,0,0,76,50,1965,9,29,9/29/65
0,0,0,81,44,1965,9,30,9/30/65
0,0,0,87,51,1965,10,1,10/1/65
0,0,0,90,61,1965,10,2,10/2/65
0,0,0,90,59,1965,10,3,10/3/65
0,0,0,92,59,1965,10,4,10/4/65
0,0,0,93,57,1965,10,5,10/5/65
0,0,0,93,59,1965,10,6,10/6/65
0,0,0,94,57,1965,10,7,10/7/65
0,0,0,95,58,1965,10,8,10/8/65
0,0,0,96,61,1965,10,9,10/9/65
0,0,0,93,65,1965,10,10,10/10/65
0,0,0,97,60,1965,10,11,10/11/65
0,0,0,98,63,1965,10,12,10/12/65
0,0,0,94,64,1965,10,13,10/13/65
0,0,0,91,63,1965,10,14,10/14/65
0,0,0,81,64,1965,10,15,10/15/65
0.07,0,0,65,45,1965,10,16,10/16/65
0,0,0,66,42,1965,10,17,10/17/65
0,0,0,72,41,1965,10,18,10/18/65
0,0,0,77,44,1965,10,19,10/19/65
0,0,0,86,48,1965,10,20,10/20/65
0,0,0,85,63,1965,10,21,10/21/65
0,0,0,85,61,1965,10,22,10/22/65
0,0,0,88,63,1965,10,23,10/23/65
0,0,0,89,52,1965,10,24,10/24/65
0,0,0,90,56,1965,10,25,10/25/65
0,0,0,90,54,1965,10,26,10/26/65
0,0,0,87,61,1965,10,27,10/27/65
0,0,0,87,55,1965,10,28,10/28/65
0,0,0,87,55,1965,10,29,10/29/65
0,0,0,87,55,1965,10,30,10/30/65
0,0,0,84,51,1965,10,31,10/31/65
0,0,0,85,62,1965,11,1,11/1/65
0,0,0,82,54,1965,11,2,11/2/65
0,0,0,81,54,1965,11,3,11/3/65
0,0,0,83,51,1965,11,4,11/4/65
0,0,0,85,52,1965,11,5,11/5/65
0,0,0,84,58,1965,11,6,11/6/65
0,0,0,84,56,1965,11,7,11/7/65
0,0,0,79,54,1965,11,8,11/8/65
0,0,0,81,52,1965,11,9,11/9/65
0,0,0,81,53,1965,11,10,11/10/65
0,0,0,76,48,1965,11,11,11/11/65
0,0,0,77,45,1965,11,12,11/12/65
0,0,0,80,46,1965,11,13,11/13/65
0,0,0,83,50,1965,11,14,11/14/65
0,0,0,79,53,1965,11,15,11/15/65
0,0,0,81,52,1965,11,16,11/16/65
0,0,0,73,55,1965,11,17,11/17/65
0,0,0,75,49,1965,11,18,11/18/65
0,0,0,72,46,1965,11,19,11/19/65
0,0,0,74,43,1965,11,20,11/20/65
0,0,0,66,52,1965,11,21,11/21/65
0.16,0,0,69,51,1965,11,22,11/22/65
0.03,0,0,73,59,1965,11,23,11/23/65
0.33,0,0,64,58,1965,11,24,11/24/65
0.14,0,0,68,51,1965,11,25,11/25/65
0,0,0,58,39,1965,11,26,11/26/65
0,0,0,57,39,1965,11,27,11/27/65
0,0,0,62,37,1965,11,28,11/28/65
0,0,0,70,37,1965,11,29,11/29/65
0.11,0,0,65,52,1965,11,30,11/30/65
0,0,0,65,43,1965,12,1,12/1/65
0,0,0,66,40,1965,12,2,12/2/65
0,0,0,73,37,1965,12,3,12/3/65
0,0,0,75,41,1965,12,4,12/4/65
0,0,0,78,46,1965,12,5,12/5/65
0,0,0,77,47,1965,12,6,12/6/65
0,0,0,77,57,1965,12,7,12/7/65
0.16,0,0,65,55,1965,12,8,12/8/65
0.94,0,0,63,52,1965,12,9,12/9/65
0.89,0,0,60,47,1965,12,10,12/10/65
0.02,0,0,61,44,1965,12,11,12/11/65
0,0,0,62,40,1965,12,12,12/12/65
0,0,0,52,41,1965,12,13,12/13/65
0.7,0,0,50,39,1965,12,14,12/14/65
0.16,0,0,51,38,1965,12,15,12/15/65
0.23,0,0,53,37,1965,12,16,12/16/65
0.32,0,0,47,42,1965,12,17,12/17/65
0.07,0,0,48,36,1965,12,18,12/18/65
0,0,0,55,33,1965,12,19,12/19/65
0,0,0,67,30,1965,12,20,12/20/65
0.16,0,0,64,38,1965,12,21,12/21/65
0.96,0,0,59,48,1965,12,22,12/22/65
0.3,0.3,0,50,33,1965,12,23,12/23/65
0,0,0,51,31,1965,12,24,12/24/65
0,0,0,66,32,1965,12,25,12/25/65
0,0,0,66,38,1965,12,26,12/26/65
0,0,0,72,39,1965,12,27,12/27/65
0,0,0,74,38,1965,12,28,12/28/65
0,0,0,75,49,1965,12,29,12/29/65
0.11,0,0,63,51,1965,12,30,12/30/65
0,0,0,59,45,1965,12,31,12/31/65
0,0,0,51,35,1966,1,1,1/1/66
0,0,0,52,29,1966,1,2,1/2/66
0,0,0,59,39,1966,1,3,1/3/66
0,0,0,60,32,1966,1,4,1/4/66
0,0,0,62,33,1966,1,5,1/5/66
0,0,0,65,31,1966,1,6,1/6/66
0,0,0,73,31,1966,1,7,1/7/66
0,0,0,72,46,1966,1,8,1/8/66
0,0,0,70,42,1966,1,9,1/9/66
0,0,0,75,40,1966,1,10,1/10/66
0,0,0,69,44,1966,1,11,1/11/66
0,0,0,64,37,1966,1,12,1/12/66
0,0,0,61,31,1966,1,13,1/13/66
0,0,0,60,33,1966,1,14,1/14/66
0,0,0,58,33,1966,1,15,1/15/66
0,0,0,64,35,1966,1,16,1/16/66
0.39,0,0,58,44,1966,1,17,1/17/66
0.49,0,0,49,42,1966,1,18,1/18/66
0,0,0,54,40,1966,1,19,1/19/66
0.29,0,0,53,35,1966,1,20,1/20/66
0,0,0,49,34,1966,1,21,1/21/66
0,0,0,56,30,1966,1,22,1/22/66
0,0,0,54,30,1966,1,23,1/23/66
0,0,0,53,29,1966,1,24,1/24/66
0,0,0,55,27,1966,1,25,1/25/66
0,0,0,63,31,1966,1,26,1/26/66
0.19,0,0,55,39,1966,1,27,1/27/66
0,0,0,55,37,1966,1,28,1/28/66
0,0,0,63,34,1966,1,29,1/29/66
0.09,0,0,66,39,1966,1,30,1/30/66
0.29,0,0,55,39,1966,1,31,1/31/66
0,0,0,55,37,1966,2,1,2/1/66
0,0,0,57,38,1966,2,2,2/2/66
0,0,0,64,35,1966,2,3,2/3/66
0,0,0,71,40,1966,2,4,2/4/66
0,0,0,68,38,1966,2,5,2/5/66
0,0,0,69,43,1966,2,6,2/6/66
1.26,0,0,56,38,1966,2,7,2/7/66
0.44,1.2,0,47,32,1966,2,8,2/8/66
0.14,0,0,45,30,1966,2,9,2/9/66
0.2,0,0,47,32,1966,2,10,2/10/66
0.03,0,0,52,38,1966,2,11,2/11/66
0,0,0,56,32,1966,2,12,2/12/66
0,0,0,49,33,1966,2,13,2/13/66
0,0,0,56,29,1966,2,14,2/14/66
0,0,0,57,30,1966,2,15,2/15/66
0,0,0,57,30,1966,2,16,2/16/66
0,0,0,61,30,1966,2,17,2/17/66
0,0,0,68,33,1966,2,18,2/18/66
0,0,0,72,36,1966,2,19,2/19/66
0,0,0,69,38,1966,2,20,2/20/66
0,0,0,69,36,1966,2,21,2/21/66
0,0,0,63,42,1966,2,22,2/22/66
0,0,0,61,44,1966,2,23,2/23/66
0,0,0,62,45,1966,2,24,2/24/66
0,0,0,64,39,1966,2,25,2/25/66
0.18,0,0,54,37,1966,2,26,2/26/66
0,0,0,58,33,1966,2,27,2/27/66
0,0,0,68,32,1966,2,28,2/28/66
0,0,0,66,39,1966,3,1,3/1/66
0.08,0,0,57,34,1966,3,2,3/2/66
0,0,0,49,29,1966,3,3,3/3/66
0,0,0,55,24,1966,3,4,3/4/66
0,0,0,69,29,1966,3,5,3/5/66
0,0,0,74,47,1966,3,6,3/6/66
0,0,0,76,43,1966,3,7,3/7/66
0,0,0,77,45,1966,3,8,3/8/66
0,0,0,78,46,1966,3,9,3/9/66
0,0,0,77,45,1966,3,10,3/10/66
0,0,0,77,45,1966,3,11,3/11/66
0,0,0,83,48,1966,3,12,3/12/66
0,0,0,84,52,1966,3,13,3/13/66
0,0,0,83,50,1966,3,14,3/14/66
0,0,0,82,51,1966,3,15,3/15/66
0,0,0,81,51,1966,3,16,3/16/66
0,0,0,78,49,1966,3,17,3/17/66
0,0,0,84,45,1966,3,18,3/18/66
0,0,0,82,50,1966,3,19,3/19/66
0,0,0,82,52,1966,3,20,3/20/66
0,0,0,79,48,1966,3,21,3/21/66
0,0,0,74,43,1966,3,22,3/22/66
0,0,0,72,46,1966,3,23,3/23/66
0,0,0,79,59,1966,3,24,3/24/66
0,0,0,72,49,1966,3,25,3/25/66
0.1,0,0,61,47,1966,3,26,3/26/66
0.01,0,0,70,42,1966,3,27,3/27/66
0,0,0,74,45,1966,3,28,3/28/66
0,0,0,79,48,1966,3,29,3/29/66
0,0,0,82,50,1966,3,30,3/30/66
0,0,0,85,51,1966,3,31,3/31/66
0,0,0,87,54,1966,4,1,4/1/66
0,0,0,87,56,1966,4,2,4/2/66
0,0,0,82,62,1966,4,3,4/3/66
0,0,0,80,54,1966,4,4,4/4/66
0,0,0,79,43,1966,4,5,4/5/66
0,0,0,84,46,1966,4,6,4/6/66
0,0,0,86,51,1966,4,7,4/7/66
0,0,0,83,51,1966,4,8,4/8/66
0,0,0,83,52,1966,4,9,4/9/66
0,0,0,84,50,1966,4,10,4/10/66
0,0,0,79,51,1966,4,11,4/11/66
0,0,0,82,49,1966,4,12,4/12/66
0,0,0,80,50,1966,4,13,4/13/66
0,0,0,88,50,1966,4,14,4/14/66
0,0,0,82,63,1966,4,15,4/15/66
0.12,0,0,82,53,1966,4,16,4/16/66
0,0,0,82,52,1966,4,17,4/17/66
0,0,0,79,61,1966,4,18,4/18/66
0,0,0,69,52,1966,4,19,4/19/66
0,0,0,71,44,1966,4,20,4/20/66
0,0,0,77,49,1966,4,21,4/21/66
0,0,0,75,43,1966,4,22,4/22/66
0,0,0,78,45,1966,4,23,4/23/66
0,0,0,83,50,1966,4,24,4/24/66
0,0,0,85,52,1966,4,25,4/25/66
0,0,0,89,53,1966,4,26,4/26/66
0,0,0,89,53,1966,4,27,4/27/66
0,0,0,87,52,1966,4,28,4/28/66
0,0,0,87,53,1966,4,29,4/29/66
0,0,0,84,49,1966,4,30,4/30/66
0,0,0,90,53,1966,5,1,5/1/66
0,0,0,88,70,1966,5,2,5/2/66
0,0,0,84,66,1966,5,3,5/3/66
0,0,0,88,66,1966,5,4,5/4/66
0,0,0,91,67,1966,5,5,5/5/66
0,0,0,94,61,1966,5,6,5/6/66
0,0,0,96,62,1966,5,7,5/7/66
0,0,0,93,65,1966,5,8,5/8/66
0,0,0,84,61,1966,5,9,5/9/66
0,0,0,78,52,1966,5,10,5/10/66
0,0,0,82,53,1966,5,11,5/11/66
0,0,0,84,53,1966,5,12,5/12/66
0,0,0,88,55,1966,5,13,5/13/66
0,0,0,92,61,1966,5,14,5/14/66
0,0,0,87,54,1966,5,15,5/15/66
0,0,0,92,62,1966,5,16,5/16/66
0,0,0,93,56,1966,5,17,5/17/66
0,0,0,95,59,1966,5,18,5/18/66
0,0,0,96,61,1966,5,19,5/19/66
0.04,0,0,92,66,1966,5,20,5/20/66
0.07,0,0,93,61,1966,5,21,5/21/66
0,0,0,94,63,1966,5,22,5/22/66
0,0,0,95,60,1966,5,23,5/23/66
0,0,0,95,60,1966,5,24,5/24/66
0,0,0,100,60,1966,5,25,5/25/66
0,0,0,96,61,1966,5,26,5/26/66
0,0,0,93,58,1966,5,27,5/27/66
0,0,0,92,56,1966,5,28,5/28/66
0,0,0,97,55,1966,5,29,5/29/66
0,0,0,99,69,1966,5,30,5/30/66
0,0,0,97,72,1966,5,31,5/31/66
0,0,0,97,63,1966,6,1,6/1/66
0,0,0,96,61,1966,6,2,6/2/66
0,0,0,96,58,1966,6,3,6/3/66
0,0,0,96,56,1966,6,4,6/4/66
0,0,0,95,61,1966,6,5,6/5/66
0,0,0,98,62,1966,6,6,6/6/66
0,0,0,93,61,1966,6,7,6/7/66
0,0,0,93,62,1966,6,8,6/8/66
0,0,0,91,62,1966,6,9,6/9/66
0,0,0,90,60,1966,6,10,6/10/66
0,0,0,92,61,1966,6,11,6/11/66
0,0,0,95,66,1966,6,12,6/12/66
0,0,0,102,66,1966,6,13,6/13/66
0,0,0,104,70,1966,6,14,6/14/66
0,0,0,103,72,1966,6,15,6/15/66
0,0,0,103,76,1966,6,16,6/16/66
0,0,0,99,78,1966,6,17,6/17/66
0,0,0,101,70,1966,6,18,6/18/66
0,0,0,102,74,1966,6,19,6/19/66
0.02,0,0,97,68,1966,6,20,6/20/66
